Uid,Sid,Tag,Key,Time,Value,UpdateTime
8158242397,460437228,daily_report,valid_stand,1644624000,"{""count"":5}",1644768482
8158242397,460437228,daily_report,valid_stand,1644710400,"{""count"":2}",1644773441
8158242397,460437228,daily_report,valid_stand,1645056000,"{""count"":3}",1645121380
8158242397,460437228,daily_report,valid_stand,1645228800,"{""count"":3}",1645897013
8158242397,460437228,daily_report,valid_stand,1645488000,"{""count"":3}",1645897019
8158242397,460437228,daily_report,valid_stand,1645833600,"{""count"":5}",1645980100
8158242397,460437228,daily_report,valid_stand,1645920000,"{""count"":3}",1645985419
8158242397,460437228,daily_report,spo2,1641081600,"{""avg_spo2"":94,""max_spo2"":94,""min_spo2"":94,""lack_spo2_count"":0}",1641191586
8158242397,460437228,daily_report,sleep,1640822400,"{""total_duration"":26,""sleep_deep_duration"":0,""sleep_light_duration"":0,""sleep_stage"":5,""sleep_score"":40,""long_sleep_evaluation"":0,""day_sleep_evaluation"":3,""avg_hr"":0,""avg_spo2"":0,""segment_details"":[{""bedtime"":1640871720,""wake_up_time"":1640873280,""duration"":26,""timezone"":4}]}",1640891422
8158242397,460437228,daily_report,sleep,1641168000,"{""total_duration"":477,""sleep_deep_duration"":185,""sleep_light_duration"":262,""sleep_rem_duration"":30,""sleep_stage"":3,""sleep_score"":81,""long_sleep_evaluation"":25,""day_sleep_evaluation"":0,""avg_hr"":55,""max_hr"":110,""min_hr"":49,""avg_spo2"":0,""segment_details"":[{""bedtime"":1641160920,""wake_up_time"":1641189600,""duration"":477,""timezone"":4}]}",1641193733
8158242397,460437228,daily_report,sleep,1641254400,"{""total_duration"":525,""sleep_deep_duration"":152,""sleep_light_duration"":219,""sleep_rem_duration"":127,""sleep_stage"":4,""sleep_score"":90,""long_sleep_evaluation"":26,""day_sleep_evaluation"":0,""avg_hr"":56,""max_hr"":73,""min_hr"":48,""avg_spo2"":0,""segment_details"":[{""bedtime"":1641247320,""wake_up_time"":1641277260,""duration"":498,""timezone"":4},{""bedtime"":1641308820,""wake_up_time"":1641310440,""duration"":27,""timezone"":4}]}",1641333369
8158242397,460437228,daily_report,sleep,1641340800,"{""total_duration"":555,""sleep_deep_duration"":184,""sleep_light_duration"":200,""sleep_rem_duration"":113,""sleep_stage"":4,""sleep_score"":89,""long_sleep_evaluation"":25,""day_sleep_evaluation"":0,""avg_hr"":61,""max_hr"":94,""min_hr"":51,""avg_spo2"":0,""segment_details"":[{""bedtime"":1641333660,""wake_up_time"":1641363600,""duration"":497,""timezone"":4},{""bedtime"":1641393960,""wake_up_time"":1641397440,""duration"":58,""timezone"":4}]}",1641418993
8158242397,460437228,daily_report,sleep,1641427200,"{""total_duration"":543,""sleep_deep_duration"":146,""sleep_light_duration"":352,""sleep_rem_duration"":45,""sleep_stage"":3,""sleep_score"":81,""long_sleep_evaluation"":7,""day_sleep_evaluation"":0,""avg_hr"":56,""max_hr"":78,""min_hr"":50,""avg_spo2"":0,""segment_details"":[{""bedtime"":1641419640,""wake_up_time"":1641452400,""duration"":543,""timezone"":4}]}",1641459773
8158242397,460437228,daily_report,sleep,1641772800,"{""total_duration"":23,""sleep_deep_duration"":0,""sleep_light_duration"":0,""sleep_stage"":5,""sleep_score"":40,""long_sleep_evaluation"":0,""day_sleep_evaluation"":3,""avg_hr"":0,""avg_spo2"":0,""segment_details"":[{""bedtime"":1641813420,""wake_up_time"":1641814800,""duration"":23,""timezone"":4}]}",1641824794
8158242397,460437228,daily_report,sleep,1642032000,"{""total_duration"":90,""sleep_deep_duration"":0,""sleep_light_duration"":0,""sleep_stage"":5,""sleep_score"":40,""long_sleep_evaluation"":0,""day_sleep_evaluation"":4,""avg_hr"":0,""avg_spo2"":0,""segment_details"":[{""bedtime"":1642083480,""wake_up_time"":1642086180,""duration"":45,""timezone"":4},{""bedtime"":1642088700,""wake_up_time"":1642091400,""duration"":45,""timezone"":4}]}",1642185345
8158242397,460437228,daily_report,sleep,1642118400,"{""total_duration"":62,""sleep_deep_duration"":0,""sleep_light_duration"":0,""sleep_stage"":5,""sleep_score"":40,""long_sleep_evaluation"":0,""day_sleep_evaluation"":3,""avg_hr"":0,""avg_spo2"":0,""segment_details"":[{""bedtime"":1642172880,""wake_up_time"":1642176600,""duration"":62,""timezone"":4}]}",1642185413
8158242397,460437228,daily_report,heart_rate,1640736000,"{""avg_hr"":64,""max_hr"":85,""min_hr"":59,""avg_rhr"":60,""abnormal_hr_count"":0}",1640853066
8158242397,460437228,daily_report,heart_rate,1640822400,"{""avg_hr"":75,""max_hr"":180,""min_hr"":57,""avg_rhr"":58,""abnormal_hr_count"":0}",1640941571
8158242397,460437228,daily_report,heart_rate,1640995200,"{""avg_hr"":78,""max_hr"":156,""min_hr"":54,""avg_rhr"":55,""abnormal_hr_count"":0}",1641147804
8158242397,460437228,daily_report,heart_rate,1641081600,"{""avg_hr"":59,""max_hr"":73,""min_hr"":53,""avg_rhr"":59,""abnormal_hr_count"":0}",1641191585
8158242397,460437228,daily_report,heart_rate,1641168000,"{""avg_hr"":60,""max_hr"":111,""min_hr"":49,""avg_rhr"":58,""abnormal_hr_count"":0}",1641278040
8158242397,460437228,daily_report,heart_rate,1641254400,"{""avg_hr"":60,""max_hr"":147,""min_hr"":48,""avg_rhr"":60,""abnormal_hr_count"":0}",1641364407
8158242397,460437228,daily_report,heart_rate,1641340800,"{""avg_hr"":65,""max_hr"":119,""min_hr"":51,""avg_rhr"":57,""abnormal_hr_count"":0}",1641452463
8158242397,460437228,daily_report,heart_rate,1641427200,"{""avg_hr"":101,""max_hr"":156,""min_hr"":50,""avg_rhr"":68,""abnormal_hr_count"":0}",1641548262
8158242397,460437228,daily_report,heart_rate,1641513600,"{""avg_hr"":75,""max_hr"":103,""min_hr"":56,""avg_rhr"":64,""abnormal_hr_count"":0}",1641636447
8158242397,460437228,daily_report,heart_rate,1641600000,"{""avg_hr"":104,""max_hr"":128,""min_hr"":64,""avg_rhr"":67,""abnormal_hr_count"":0}",1641824798
8158242397,460437228,daily_report,heart_rate,1641772800,"{""avg_hr"":78,""max_hr"":100,""min_hr"":58,""avg_rhr"":59,""abnormal_hr_count"":0}",1642064635
8158242397,460437228,daily_report,heart_rate,1642032000,"{""avg_hr"":74,""max_hr"":98,""min_hr"":62,""avg_rhr"":68,""abnormal_hr_count"":0}",1642328459
8158242397,460437228,daily_report,heart_rate,1642118400,"{""avg_hr"":114,""max_hr"":167,""min_hr"":56,""avg_rhr"":60,""abnormal_hr_count"":0}",1642328468
8158242397,460437228,daily_report,heart_rate,1642291200,"{""avg_hr"":95,""max_hr"":124,""min_hr"":70,""avg_rhr"":0,""abnormal_hr_count"":0}",1642871827
8158242397,460437228,daily_report,heart_rate,1642809600,"{""avg_hr"":94,""max_hr"":165,""min_hr"":62,""avg_rhr"":91,""abnormal_hr_count"":0}",1643210329
8158242397,460437228,daily_report,heart_rate,1642896000,"{""avg_hr"":91,""max_hr"":122,""min_hr"":62,""avg_rhr"":0,""abnormal_hr_count"":0}",1643210335
8158242397,460437228,daily_report,heart_rate,1643155200,"{""avg_hr"":107,""max_hr"":145,""min_hr"":68,""avg_rhr"":0,""abnormal_hr_count"":0}",1643540985
8158242397,460437228,daily_report,heart_rate,1643500800,"{""avg_hr"":103,""max_hr"":133,""min_hr"":66,""avg_rhr"":75,""abnormal_hr_count"":0}",1643993919
8158242397,460437228,daily_report,heart_rate,1643932800,"{""avg_hr"":111,""max_hr"":147,""min_hr"":72,""avg_rhr"":0,""abnormal_hr_count"":0}",1644247255
8158242397,460437228,daily_report,heart_rate,1644019200,"{""avg_hr"":83,""max_hr"":95,""min_hr"":81,""avg_rhr"":88,""abnormal_hr_count"":0}",1644247251
8158242397,460437228,daily_report,heart_rate,1644105600,"{""avg_hr"":117,""max_hr"":164,""min_hr"":85,""avg_rhr"":0,""abnormal_hr_count"":0}",1644247252
8158242397,460437228,daily_report,heart_rate,1644192000,"{""avg_hr"":110,""max_hr"":138,""min_hr"":85,""avg_rhr"":0,""abnormal_hr_count"":0}",1644333951
8158242397,460437228,daily_report,heart_rate,1644278400,"{""avg_hr"":108,""max_hr"":125,""min_hr"":71,""avg_rhr"":0,""abnormal_hr_count"":0}",1644420385
8158242397,460437228,daily_report,heart_rate,1644364800,"{""avg_hr"":99,""max_hr"":118,""min_hr"":75,""avg_rhr"":0,""abnormal_hr_count"":0}",1644678599
8158242397,460437228,daily_report,heart_rate,1644624000,"{""avg_hr"":93,""max_hr"":131,""min_hr"":53,""avg_rhr"":69,""abnormal_hr_count"":0}",1644768482
8158242397,460437228,daily_report,heart_rate,1644710400,"{""avg_hr"":90,""max_hr"":119,""min_hr"":65,""avg_rhr"":70,""abnormal_hr_count"":0}",1645116419
8158242397,460437228,daily_report,heart_rate,1645056000,"{""avg_hr"":112,""max_hr"":165,""min_hr"":76,""avg_rhr"":0,""abnormal_hr_count"":0}",1645286888
8158242397,460437228,daily_report,heart_rate,1645228800,"{""avg_hr"":76,""max_hr"":94,""min_hr"":62,""avg_rhr"":67,""abnormal_hr_count"":0}",1645897013
8158242397,460437228,daily_report,heart_rate,1645488000,"{""avg_hr"":78,""max_hr"":95,""min_hr"":57,""avg_rhr"":57,""abnormal_hr_count"":0}",1645897019
8158242397,460437228,daily_report,heart_rate,1645833600,"{""avg_hr"":95,""max_hr"":148,""min_hr"":64,""avg_rhr"":0,""abnormal_hr_count"":0}",1645980100
8158242397,460437228,daily_report,heart_rate,1645920000,"{""avg_hr"":125,""max_hr"":157,""min_hr"":63,""avg_rhr"":77,""abnormal_hr_count"":0}",1645985419
8158242397,default,daily_report,valid_stand,1640736000,"{""count"":2}",1647696260
8158242397,default,daily_report,valid_stand,1640822400,"{""count"":14}",1647696260
8158242397,default,daily_report,valid_stand,1640995200,"{""count"":7}",1647696260
8158242397,default,daily_report,valid_stand,1641081600,"{""count"":3}",1647696260
8158242397,default,daily_report,valid_stand,1641168000,"{""count"":10}",1647696260
8158242397,default,daily_report,valid_stand,1641254400,"{""count"":10}",1647696260
8158242397,default,daily_report,valid_stand,1641340800,"{""count"":10}",1647696260
8158242397,default,daily_report,valid_stand,1641427200,"{""count"":2}",1647696260
8158242397,default,daily_report,valid_stand,1641513600,"{""count"":7}",1647696259
8158242397,default,daily_report,valid_stand,1641600000,"{""count"":4}",1647696259
8158242397,default,daily_report,valid_stand,1641772800,"{""count"":9}",1647696259
8158242397,default,daily_report,valid_stand,1642032000,"{""count"":8}",1647696259
8158242397,default,daily_report,valid_stand,1642118400,"{""count"":8}",1647696259
8158242397,default,daily_report,valid_stand,1642291200,"{""count"":2}",1647696258
8158242397,default,daily_report,valid_stand,1642809600,"{""count"":3}",1647696258
8158242397,default,daily_report,valid_stand,1642896000,"{""count"":3}",1647696258
8158242397,default,daily_report,valid_stand,1643155200,"{""count"":2}",1647696258
8158242397,default,daily_report,valid_stand,1643500800,"{""count"":3}",1647696257
8158242397,default,daily_report,valid_stand,1643932800,"{""count"":3}",1647696257
8158242397,default,daily_report,valid_stand,1644019200,"{""count"":2}",1647696257
8158242397,default,daily_report,valid_stand,1644105600,"{""count"":3}",1647696257
8158242397,default,daily_report,valid_stand,1644192000,"{""count"":2}",1647696257
8158242397,default,daily_report,valid_stand,1644278400,"{""count"":2}",1647696255
8158242397,default,daily_report,valid_stand,1644364800,"{""count"":2}",1647696255
8158242397,default,daily_report,valid_stand,1644624000,"{""count"":5}",1647696255
8158242397,default,daily_report,valid_stand,1644710400,"{""count"":2}",1647696255
8158242397,default,daily_report,valid_stand,1645056000,"{""count"":3}",1647696250
8158242397,default,daily_report,valid_stand,1645228800,"{""count"":3}",1647696250
8158242397,default,daily_report,valid_stand,1645488000,"{""count"":3}",1647696250
8158242397,default,daily_report,valid_stand,1645833600,"{""count"":5}",1647696250
8158242397,default,daily_report,valid_stand,1645920000,"{""count"":3}",1647696250
8158242397,default,daily_report,valid_stand,1647734400,"{""count"":2}",1647798067
8158242397,default,daily_report,valid_stand,1647907200,"{""count"":1}",1647968183
8158242397,default,daily_report,valid_stand,1648252800,"{""count"":4}",1648971348
8158242397,default,daily_report,valid_stand,1648339200,"{""count"":2}",1648971348
8158242397,default,daily_report,valid_stand,1648944000,"{""count"":2}",1648975520
8158242397,default,daily_report,valid_stand,1649462400,"{""count"":1}",1649515657
8158242397,default,daily_report,valid_stand,1651881600,"{""count"":1}",1651993413
8158242397,default,daily_report,valid_stand,1664668800,"{""count"":2}",1664734716
8158242397,default,daily_report,valid_stand,1695427200,"{""count"":7}",1695559228
8158242397,default,daily_report,valid_stand,1695513600,"{""count"":10}",1695620275
8158242397,default,daily_report,valid_stand,1695600000,"{""count"":12}",1695718837
8158242397,default,daily_report,valid_stand,1695686400,"{""count"":11}",1695798015
8158242397,default,daily_report,valid_stand,1695772800,"{""count"":13}",1695879182
8158242397,default,daily_report,valid_stand,1695859200,"{""count"":11}",1695967635
8158242397,default,daily_report,valid_stand,1695945600,"{""count"":10}",1696053550
8158242397,default,daily_report,valid_stand,1696032000,"{""count"":12}",1696145847
8158242397,default,daily_report,valid_stand,1696118400,"{""count"":12}",1696224722
8158242397,default,daily_report,valid_stand,1696204800,"{""count"":12}",1696308857
8158242397,default,daily_report,valid_stand,1696291200,"{""count"":15}",1696396379
8158242397,default,daily_report,valid_stand,1696377600,"{""count"":13}",1696484891
8158242397,default,daily_report,valid_stand,1696464000,"{""count"":15}",1696568242
8158242397,default,daily_report,valid_stand,1696550400,"{""count"":16}",1696664072
8158242397,default,daily_report,valid_stand,1696636800,"{""count"":11}",1696748980
8158242397,default,daily_report,valid_stand,1696723200,"{""count"":9}",1696870914
8158242397,default,daily_report,valid_stand,1696809600,"{""count"":14}",1696911558
8158242397,default,daily_report,valid_stand,1696896000,"{""count"":15}",1697000218
8158242397,default,daily_report,valid_stand,1696982400,"{""count"":16}",1697098273
8158242397,default,daily_report,valid_stand,1697068800,"{""count"":9}",1697172982
8158242397,default,daily_report,valid_stand,1697155200,"{""count"":15}",1697271912
8158242397,default,daily_report,valid_stand,1697241600,"{""count"":10}",1697355796
8158242397,default,daily_report,valid_stand,1697328000,"{""count"":11}",1697430653
8158242397,default,daily_report,valid_stand,1697414400,"{""count"":15}",1697521838
8158242397,default,daily_report,valid_stand,1697500800,"{""count"":17}",1697617079
8158242397,default,daily_report,valid_stand,1697587200,"{""count"":14}",1697788674
8158242397,default,daily_report,valid_stand,1697673600,"{""count"":14}",1697788674
8158242397,default,daily_report,valid_stand,1697760000,"{""count"":14}",1697841046
8158242397,default,daily_report,valid_stand,1697846400,"{""count"":11}",1698061204
8158242397,default,daily_report,valid_stand,1697932800,"{""count"":10}",1698061204
8158242397,default,daily_report,valid_stand,1698019200,"{""count"":9}",1698129648
8158242397,default,daily_report,valid_stand,1698105600,"{""count"":10}",1698231426
8158242397,default,daily_report,valid_stand,1698192000,"{""count"":14}",1698570982
8158242397,default,daily_report,valid_stand,1698278400,"{""count"":14}",1698570982
8158242397,default,daily_report,valid_stand,1698364800,"{""count"":7}",1698570982
8158242397,default,daily_report,valid_stand,1698537600,"{""count"":10}",1698648674
8158242397,default,daily_report,valid_stand,1698624000,"{""count"":10}",1698735164
8158242397,default,daily_report,valid_stand,1698710400,"{""count"":6}",1698830187
8158242397,default,daily_report,valid_stand,1698796800,"{""count"":6}",1699253888
8158242397,default,daily_report,valid_stand,1698883200,"{""count"":6}",1699253888
8158242397,default,daily_report,valid_stand,1698969600,"{""count"":5}",1699253901
8158242397,default,daily_report,valid_stand,1699056000,"{""count"":8}",1699253901
8158242397,default,daily_report,valid_stand,1699142400,"{""count"":9}",1699253901
8158242397,default,daily_report,valid_stand,1699228800,"{""count"":10}",1699341113
8158242397,default,daily_report,valid_stand,1699315200,"{""count"":8}",1699451804
8158242397,default,daily_report,valid_stand,1699401600,"{""count"":10}",1699511021
8158242397,default,daily_report,valid_stand,1699488000,"{""count"":6}",1699598468
8158242397,default,daily_report,valid_stand,1699574400,"{""count"":7}",1699688772
8158242397,default,daily_report,valid_stand,1699660800,"{""count"":5}",1700207732
8158242397,default,daily_report,valid_stand,1699747200,"{""count"":9}",1700207732
8158242397,default,daily_report,valid_stand,1699833600,"{""count"":6}",1700207730
8158242397,default,daily_report,valid_stand,1699920000,"{""count"":8}",1700207730
8158242397,default,daily_report,valid_stand,1700006400,"{""count"":6}",1700207730
8158242397,default,daily_report,valid_stand,1700092800,"{""count"":7}",1700207741
8158242397,default,daily_report,valid_stand,1700179200,"{""count"":9}",1700662779
8158242397,default,daily_report,valid_stand,1700265600,"{""count"":9}",1700662778
8158242397,default,daily_report,valid_stand,1700352000,"{""count"":7}",1700662778
8158242397,default,daily_report,valid_stand,1700438400,"{""count"":11}",1700662778
8158242397,default,daily_report,valid_stand,1700524800,"{""count"":6}",1700662778
8158242397,default,daily_report,valid_stand,1700611200,"{""count"":9}",1700813506
8158242397,default,daily_report,valid_stand,1700697600,"{""count"":7}",1700813506
8158242397,default,daily_report,valid_stand,1700784000,"{""count"":5}",1700924140
8158242397,default,daily_report,valid_stand,1700870400,"{""count"":3}",1701277582
8158242397,default,daily_report,valid_stand,1700956800,"{""count"":8}",1701277582
8158242397,default,daily_report,valid_stand,1701043200,"{""count"":7}",1701277582
8158242397,default,daily_report,valid_stand,1701129600,"{""count"":7}",1701277582
8158242397,default,daily_report,valid_stand,1701216000,"{""count"":5}",1701355345
8158242397,default,daily_report,valid_stand,1701302400,"{""count"":6}",1701530725
8158242397,default,daily_report,valid_stand,1701388800,"{""count"":5}",1701530725
8158242397,default,daily_report,valid_stand,1701475200,"{""count"":5}",1701851795
8158242397,default,daily_report,valid_stand,1701561600,"{""count"":8}",1701851795
8158242397,default,daily_report,valid_stand,1701648000,"{""count"":8}",1701851795
8158242397,default,daily_report,valid_stand,1701734400,"{""count"":5}",1701851795
8158242397,default,daily_report,valid_stand,1701820800,"{""count"":8}",1701973999
8158242397,default,daily_report,valid_stand,1701907200,"{""count"":4}",1702052012
8158242397,default,daily_report,valid_stand,1701993600,"{""count"":5}",1702129795
8158242397,default,daily_report,valid_stand,1702080000,"{""count"":11}",1702366113
8158242397,default,daily_report,valid_stand,1702166400,"{""count"":7}",1702366113
8158242397,default,daily_report,valid_stand,1702252800,"{""count"":9}",1702366113
8158242397,default,daily_report,valid_stand,1702339200,"{""count"":2}",1702624250
8158242397,default,daily_report,valid_stand,1702598400,"{""count"":8}",1702756229
8158242397,default,daily_report,valid_stand,1702684800,"{""count"":8}",1702969603
8158242397,default,daily_report,valid_stand,1702771200,"{""count"":6}",1702969603
8158242397,default,daily_report,valid_stand,1702857600,"{""count"":6}",1702969603
8158242397,default,daily_report,valid_stand,1702944000,"{""count"":5}",1703183018
8158242397,default,daily_report,valid_stand,1703030400,"{""count"":6}",1703183018
8158242397,default,daily_report,valid_stand,1703116800,"{""count"":7}",1703430084
8158242397,default,daily_report,valid_stand,1703203200,"{""count"":9}",1703430084
8158242397,default,daily_report,valid_stand,1703289600,"{""count"":6}",1703430088
8158242397,default,daily_report,valid_stand,1703376000,"{""count"":11}",1703498320
8158242397,default,daily_report,valid_stand,1703462400,"{""count"":4}",1703660356
8158242397,default,daily_report,valid_stand,1703548800,"{""count"":11}",1703660356
8158242397,default,daily_report,valid_stand,1703635200,"{""count"":8}",1704015553
8158242397,default,daily_report,valid_stand,1703721600,"{""count"":7}",1704015553
8158242397,default,daily_report,valid_stand,1703808000,"{""count"":9}",1704015553
8158242397,default,daily_report,valid_stand,1703894400,"{""count"":8}",1704015554
8158242397,default,daily_report,valid_stand,1703980800,"{""count"":10}",1704102313
8158242397,default,daily_report,valid_stand,1704067200,"{""count"":8}",1704698471
8158242397,default,daily_report,valid_stand,1704153600,"{""count"":8}",1704745135
8158242397,default,daily_report,valid_stand,1704240000,"{""count"":5}",1704745135
8158242397,default,daily_report,valid_stand,1704326400,"{""count"":5}",1704745135
8158242397,default,daily_report,valid_stand,1704672000,"{""count"":6}",1704782701
8158242397,default,daily_report,valid_stand,1707264000,"{""count"":5}",1707408962
8158242397,default,daily_report,valid_stand,1707350400,"{""count"":8}",1708330821
8158242397,default,daily_report,valid_stand,1707436800,"{""count"":4}",1708330821
8158242397,default,daily_report,valid_stand,1707523200,"{""count"":2}",1708330821
8158242397,default,daily_report,valid_stand,1707609600,"{""count"":1}",1708330820
8158242397,default,daily_report,valid_stand,1707696000,"{""count"":6}",1708777556
8158242397,default,daily_report,valid_stand,1707782400,"{""count"":6}",1708777556
8158242397,default,daily_report,valid_stand,1707868800,"{""count"":7}",1708777556
8158242397,default,daily_report,valid_stand,1707955200,"{""count"":2}",1708777556
8158242397,default,daily_report,valid_stand,1708041600,"{""count"":2}",1708777555
8158242397,default,daily_report,valid_stand,1708128000,"{""count"":5}",1708777555
8158242397,default,daily_report,valid_stand,1708214400,"{""count"":7}",1708777555
8158242397,default,daily_report,valid_stand,1708300800,"{""count"":6}",1708777577
8158242397,default,daily_report,valid_stand,1708387200,"{""count"":7}",1708777577
8158242397,default,daily_report,valid_stand,1708473600,"{""count"":5}",1708777577
8158242397,default,daily_report,valid_stand,1708560000,"{""count"":5}",1708777577
8158242397,default,daily_report,valid_stand,1708646400,"{""count"":10}",1708777577
8158242397,default,daily_report,valid_stand,1708732800,"{""count"":7}",1709017394
8158242397,default,daily_report,valid_stand,1708819200,"{""count"":6}",1709017394
8158242397,default,daily_report,valid_stand,1708905600,"{""count"":7}",1709017394
8158242397,default,daily_report,valid_stand,1708992000,"{""count"":6}",1709190086
8158242397,default,daily_report,valid_stand,1709078400,"{""count"":6}",1709190086
8158242397,default,daily_report,valid_stand,1709510400,"{""count"":8}",1710313613
8158242397,default,daily_report,valid_stand,1709596800,"{""count"":8}",1710313613
8158242397,default,daily_report,valid_stand,1709683200,"{""count"":8}",1710313613
8158242397,default,daily_report,valid_stand,1709769600,"{""count"":8}",1710313612
8158242397,default,daily_report,valid_stand,1709856000,"{""count"":5}",1710745204
8158242397,default,daily_report,valid_stand,1709942400,"{""count"":6}",1710745204
8158242397,default,daily_report,valid_stand,1710028800,"{""count"":10}",1710745204
8158242397,default,daily_report,valid_stand,1710115200,"{""count"":7}",1710745204
8158242397,default,daily_report,valid_stand,1710201600,"{""count"":9}",1710745204
8158242397,default,daily_report,valid_stand,1710288000,"{""count"":5}",1710745203
8158242397,default,daily_report,valid_stand,1710374400,"{""count"":8}",1710745203
8158242397,default,daily_report,valid_stand,1710460800,"{""count"":9}",1710745203
8158242397,default,daily_report,valid_stand,1710547200,"{""count"":9}",1710745203
8158242397,default,daily_report,valid_stand,1710633600,"{""count"":9}",1710745206
8158242397,default,daily_report,valid_stand,1710720000,"{""count"":5}",1710848790
8158242397,default,daily_report,valid_stand,1710806400,"{""count"":7}",1710918301
8158242397,default,daily_report,valid_stand,1710892800,"{""count"":13}",1711001873
8158242397,default,daily_report,valid_stand,1710979200,"{""count"":7}",1711089543
8158242397,default,daily_report,valid_stand,1711065600,"{""count"":9}",1711178128
8158242397,default,daily_report,valid_stand,1711152000,"{""count"":10}",1711267742
8158242397,default,daily_report,valid_stand,1711238400,"{""count"":11}",1711347344
8158242397,default,daily_report,valid_stand,1711324800,"{""count"":10}",1711435958
8158242397,default,daily_report,valid_stand,1711411200,"{""count"":7}",1711521624
8158242397,default,daily_report,valid_stand,1711497600,"{""count"":9}",1711605853
8158242397,default,daily_report,valid_stand,1711584000,"{""count"":9}",1711692214
8158242397,default,daily_report,valid_stand,1711670400,"{""count"":6}",1711782785
8158242397,default,daily_report,valid_stand,1711756800,"{""count"":9}",1711871831
8158242397,default,daily_report,valid_stand,1711843200,"{""count"":11}",1711954893
8158242397,default,daily_report,valid_stand,1711929600,"{""count"":9}",1712036942
8158242397,default,daily_report,valid_stand,1712016000,"{""count"":8}",1712128078
8158242397,default,daily_report,valid_stand,1712102400,"{""count"":13}",1712207960
8158242397,default,daily_report,valid_stand,1712188800,"{""count"":13}",1712294857
8158242397,default,daily_report,valid_stand,1712275200,"{""count"":14}",1712386905
8158242397,default,daily_report,valid_stand,1712361600,"{""count"":11}",1712474146
8158242397,default,daily_report,valid_stand,1712448000,"{""count"":8}",1712555064
8158242397,default,daily_report,valid_stand,1712534400,"{""count"":10}",1712640069
8158242397,default,daily_report,valid_stand,1712620800,"{""count"":9}",1712727954
8158242397,default,daily_report,valid_stand,1712707200,"{""count"":8}",1712812928
8158242397,default,daily_report,valid_stand,1712793600,"{""count"":11}",1712899268
8158242397,default,daily_report,valid_stand,1712880000,"{""count"":13}",1713098543
8158242397,default,daily_report,valid_stand,1712966400,"{""count"":9}",1713098543
8158242397,default,daily_report,valid_stand,1713052800,"{""count"":9}",1713158521
8158242397,default,daily_report,valid_stand,1713139200,"{""count"":6}",1713246368
8158242397,default,daily_report,valid_stand,1713225600,"{""count"":8}",1713331390
8158242397,default,daily_report,valid_stand,1713312000,"{""count"":8}",1713418096
8158242397,default,daily_report,valid_stand,1713398400,"{""count"":8}",1713509986
8158242397,default,daily_report,valid_stand,1713484800,"{""count"":11}",1713597426
8158242397,default,daily_report,valid_stand,1713571200,"{""count"":9}",1713684378
8158242397,default,daily_report,valid_stand,1713657600,"{""count"":9}",1713763684
8158242397,default,daily_report,valid_stand,1713744000,"{""count"":8}",1713854661
8158242397,default,daily_report,valid_stand,1713830400,"{""count"":6}",1713936190
8158242397,default,daily_report,valid_stand,1713916800,"{""count"":10}",1714022419
8158242397,default,daily_report,valid_stand,1714003200,"{""count"":8}",1714109362
8158242397,default,daily_report,valid_stand,1714089600,"{""count"":9}",1714287423
8158242397,default,daily_report,valid_stand,1714176000,"{""count"":9}",1714287423
8158242397,default,daily_report,valid_stand,1714262400,"{""count"":13}",1714368418
8158242397,default,daily_report,valid_stand,1714348800,"{""count"":6}",1714455735
8158242397,default,daily_report,valid_stand,1714435200,"{""count"":1}",1714455735
